"Laptop MSI Modern 14 B10MW 636VN i3 10110U/8GB/256GB/14""FHD/Win 10 (No.00754751)",14.499.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz
Intel Core i3-10110U
8 GB, DDR4, 3200 MHz
Intel UHD Graphics 630","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","2 đánh giá
|
0 Hỏi & đáp"
"Laptop Asus Vivobook A515EA-L1963T i5 1135G7/8GB/512GB SSD/15.6"" OLED FHD/Win10 (No.00771138)",19.999.000₫,,"15.6"", 1920 x 1080 Pixel, 60 Hz, 400 nits, OLED
Intel Core i5-1135G7
8 GB, DDR4, 3200 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
"Laptop Lenovo IdeaPad Slim 3 14ITL6 i5 1135G7/8GB/512GB/14""FHD/Win 10 (No.00748423)",16.999.000₫,,"14.0"", 1920 x 1080 Pixel, TN, 60 Hz, 250 nits, Anti-glare LED-backlit
Intel Core i5-1135G7
8 GB, DDR4, 3200 MHz
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
"Laptop HP 15s-fq2602TU i5 1135G7/8GB/256GB/Intel Graphics/15.6""HD/Win 10 (No.00773095)",15.999.000₫,,"15.6"", 1366 x 768 Pixel, IPS, 250 nits
Intel Core i5-1135G7
8 GB, DDR4, 3200 MHz
SSD 256 GB
Intel Iris Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
"Laptop Lenovo ThinkPad X1 Nano i7 1160G7 /16GB/512GB/13""2K 450N SRGB /Win 10 (No.00756426)",51.999.000₫,,"13.0"", IPS, 60 Hz, Anti-glare LED-backlit
Intel Core i7-1160G7
16 GB, LPDDR4X, 4266 MHz
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
Laptop Lenovo Legion 5 15ACH6 R5 5600H/8GB/512GB/15.6”FHD/RTX 3060 6GB/Win 10 (No.00759542),33.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 165 Hz, 300 nits, IPS LCD LED Backlit, True Tone
AMD Ryzen 5-5600H
8 GB, DDR4, 3200 MHz
NVIDIA® GeForce RTX™ 3060 6GB G6","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","2 đánh giá
|
0 Hỏi & đáp"
Laptop Asus Vivobook X515EA BQ993T i5 1135G7/8GB/512GB SSD/Win10 (No.00765103),18.199.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 60 Hz, 250 nits, Anti-glare LED-backlit
Intel Core i5-1135G7
8 GB, DDR4, 3200 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
Laptop Acer Aspire Gaming A715 42G R4ST R5 5500U/8GB/256GB SSD/Nvidia GTX1650 4GB/Win10 (No.00745029),19.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 60 Hz, Acer ComfyView Anti-glare LED-backlit
AMD Ryzen 5-5500U
8 GB, DDR4, 3200 MHz
SSD 256 GB
GeForce GTX 1650 4G-GDDR6","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng thêm 1 năm bảo hành chính hãng Acer Xem chi tiết
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","4 đánh giá
|
0 Hỏi & đáp"
Laptop MSI Bravo 15 A4DCR-270VN R5 4600H/8GB/256GB/AMD RX5300M-3GB/Win10 (No.00725653),19.999.000₫,,"15.6"", 1920 x 1080 Pixel, 144 Hz
AMD Ryzen 5-4600H
8 GB, DDR4, 3200 MHz
SSD 256 GB
AMD Radeon R5300M-3GB DDR6","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","5 đánh giá
|
0 Hỏi & đáp"
"Laptop HP Pavilion 15 eg0539TU i5 1135G7/8GB/512GB/15.6""FHD/Win 10 (No.00768698)",18.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 60 Hz, 250 nits
Intel Core i5-1135G7
8 GB, DDR4, 3200 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
"Dell G3 15 3500B i7 10750H/16GB/512GB/15.6""FHD/NV GTX1660Ti 6GB/Win 10 (No.00713129)",31.999.000₫,,"15.6"", 1920 x 1080 Pixel, WVA, 120 Hz, 250 nits, WVA Anti-glare LED Backlit Narrow Border
Intel Core i7-10750H
16 GB, DDR4, 2933 MHz
SSD 512 GB
Nvidia GTX1660Ti 6GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","2 đánh giá
|
0 Hỏi & đáp"
Laptop Acer Nitro Gaming AN515-57-57MX i5 11400H/8GB/512GB SSD/RTX 3050Ti 4GB/Win10 (No.00772470),25.599.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, Acer ComfyView LED-backlit
Intel Core i5-11400H
8 GB, DDR4, 3200 MHz
SSD 512 GB
Nvidia Geforce RTX3050Ti 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng thêm 1 năm bảo hành chính hãng Acer Xem chi tiết","1 đánh giá
|
0 Hỏi & đáp"
Laptop ASUS VivoBook S533EQ BN338T i5 1135G7/8GB/512GB SSD/MX350 2GB/Win10 (No.00754748),22.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 60 Hz, 300 nits, Anti-glare LED-backlit
Intel Core i5-1135G7
8 GB, DDR4, 3200 MHz
SSD 512 GB
GeForce MX350 2GB DDR5","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
"MacBook Pro 13"" 2020 Touch Bar M1 256GB (No.00725100)",32.999.000₫,"256GB
32.999.000₫
512GB
37.999.000₫","13.3"", 2560 x 1600 Pixel, IPS, IPS LCD LED Backlit, True Tone
Apple M1
8 GB, LPDDR4
SSD 256 GB
Apple M1","Đặt cấu hình tùy chọn Xem chi tiết
Tặng gói iCloud 50GB miễn phí 3 tháng Xem chi tiết
Mua kèm Apple Care tăng thêm 2 năm bảo hành chính hãng Xem chi tiết
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Giảm ngay 10% Magic Mouse 2 khi mua kèm MacBook
Tặng Balo sành điệu","7 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
Laptop Asus Vivobook X515EA EJ1046T i5 1135G7/8GB/512GB SSD/Win10 (No.00768726),17.899.000₫,,"15.6"", 1920 x 1080 Pixel, TN, 60 Hz, 200 nits, Anti-glare LED-backlit
Intel Core i5-1135G7
8 GB, DDR4, 3200 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
"Laptop MSI Modern 14 B11MO 681VN i5 1155G7/8GB/512GB/14""FHD/Win 10 (No.00770716)",19.199.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, IPS LCD
Intel Core i5-1155G7
8 GB, DDR4, 3200 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","3 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
Laptop Asus ROG Gaming G513IH-HN015T R7 4800H/8GB/512GB SSD/GTX1650 4GB/Win10 (No.00771100),23.499.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, 250 nits, Anti-glare LED-backlit
AMD Ryzen 7-4800H
8 GB, DDR4, 3200 MHz
SSD 512 GB
GeForce GTX 1650 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","2 đánh giá
|
0 Hỏi & đáp"
Laptop Acer Predator Gaming PH315 54 78W5 i7 11800H/8GB/512GB SSD/RTX 3050Ti 4GB/Win10 (No.00768727),33.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, Acer ComfyView Anti-glare LED-backlit
Intel Core i7-11800H
8 GB, DDR4, 3200 MHz
SSD 512 GB
NVIDIA GeForce RTX 3050Ti 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng thêm 1 năm bảo hành chính hãng Acer Xem chi tiết","1 đánh giá
|
0 Hỏi & đáp"
"Laptop MSI Gaming GF63 10SC 255VN i5 10300H/8GB/512GB/GTX 1650 4GB/15.6""FHD/Win10 (No.00749305)",20.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, 300 nits, IPS LCD LED Backlit, True Tone
Intel Core i5-10300H
8 GB, DDR4, 3200 MHz
SSD 512 GB
NVIDIA® GeForce® GTX 1650 Max Q- 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","2 đánh giá
|
0 Hỏi & đáp"
"Laptop Asus Zenbook Flip UX363EA-HP130T i5 1135G7/8GB/512GB SSD/13.3"" OLED FHD/Win10 (No.00732187)",27.999.000₫,,"13.3"", 1920 x 1080 Pixel, OLED, 60 Hz, 400 nits, LED-backlit
Intel Core i5-1135G7
8 GB, LPDDR4X, 4266 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","6 đánh giá
|
0 Hỏi & đáp"
Laptop Acer Nitro Gaming AN515 56 51N4 i5 11300H/8GB/512GB SSD/Nvidia GTX1650 4GB/Win10 (No.00748426),22.319.000₫,,"15.6"", 1920 x 1080 Pixel, TFT IPS, 144 Hz, Acer ComfyView LED-backlit
Intel Core i5-11300H
8 GB, 3200 MHz
SSD 512 GB
GeForce GTX 1650 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng thêm 1 năm bảo hành chính hãng Acer Xem chi tiết","2 đánh giá
|
815 Hỏi & đáp"
U,n,k,n,o,w,n
Laptop MSI Gaming GF75 Thin 10SCXR 013VN i7 10750H/8GB/512GB/17.3FHD/GTX1650 4Gb/Win 10 (No.00750388),23.499.000₫,,"17.3"", 1920 x 1080 Pixel, IPS, 144 Hz, 250 nits
Intel Core i7-10750H
8 GB, DDR4, 3200 MHz
SSD 512 GB
NVIDIA® GeForce® GTX1650 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
411 Hỏi & đáp"
Laptop Dell Gaming G15 5515 R7 5800H/16G/512G/RTX 3050Ti 4GB/15.6FHD/Win 10+Office Home&Student (No.00772989),33.999.000₫,,"15.6"", 1920 x 1080 Pixel, WVA, 120 Hz, 250 nits, WVA Anti-glare LED Backlit Narrow Border
AMD Ryzen 7-5800H
16 GB, DDR4, 3200 MHz
SSD 512 GB
NVIDIA GeForce RTX 3050 Ti 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
"Laptop Dell Gaming G5 15 5505 R5 4600H/8GB/512GB/RX 5600M 6GB/15.6""FHD/Win 10 (No.00768328)",25.999.000₫,,"15.6"", 1920 x 1080 Pixel, WVA, 120 Hz, 220 nits, WVA Anti-glare LED Backlit Narrow Border
AMD Ryzen 5-4600H
8 GB, DDR4, 3200 MHz
SSD 512 GB
AMD Radeon Pro 5600M 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","1 đánh giá
|
0 Hỏi & đáp"
"Laptop HP Pavilion 14 dv0536TU i5 1135G7/8G/256G SSD/Iris Xe Graphics/14""FHD/Win 10 (No.00771116)",17.699.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 250 nits, LED Backlit
Intel Core i5-1135G7
8 GB, DDR4, 3200 MHz
SSD 256 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
"Laptop Microsoft Surface Pro 7 i5 1035G4/8GB/128GB SSD/12.3"" Touch/Win10 (No.00734878)",24.999.000₫,"128GB
24.999.000₫
256GB
29.199.000₫","12.3"", 2736 x 1824 Pixel, IPS Glossy, 60 Hz, 395 nits
Intel Core i5-1035G4
8 GB, LPDDR4X, 3733 MHz
SSD 128 GB
Intel Iris Plus Graphics","1 đổi 1 trong vòng 12 tháng Xem chi tiết
Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
76 Hỏi & đáp"
"Laptop HP Envy 13 ba1030TU i7 1165G7/8GB/512GB/13.3""FHD/Win 10 (No.00720806)",30.699.000₫,,"13.3"", 1920 x 1080 Pixel, IPS, 60 Hz, BrightView Micro-edge WLED-backlit
Intel Core i7-1165G7
8 GB, LPDDR4, 3200 MHz
SSD 512 GB
Card Onboard","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
87 Hỏi & đáp"
U,n,k,n,o,w,n
U,n,k,n,o,w,n
Laptop MSI GF63 9SCSR-846VN i7 9750H/8GB/512GB SSD/GTX 1650Ti-4GB/Win10 (No.00725126),23.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, 250 nits, IPS LCD LED Backlit, True Tone
Intel Core i7-9750H
8 GB, DDR4, 2666 MHz
SSD 512 GB
GeForce GTX 1650 Ti 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
Laptop Asus Vivobook Flip TM420IA-EC227T R7 4700U/8GB/512GB SSD/14''FHD touch/Win10 (No.00772214),19.999.000₫,,"14.0"", 1920 x 1080 Pixel, IPS Glossy, 60 Hz, 250 nits, LED Backlit
AMD Ryzen 7-4700U
8 GB, DDR4, 3200 MHz
SSD 512 GB
AMD Radeon Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","1 đánh giá
|
78 Hỏi & đáp"
Laptop ASUS VivoBook S533EA BN293T i5 1135G7/8GB/512GB SSD/Win10 (No.00754749),20.599.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 60 Hz, 300 nits, Anti-glare LED-backlit
Intel Core i5-1135G7
8 GB, DDR4, 3200 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","2 đánh giá
|
253 Hỏi & đáp"
Laptop Lenovo Gaming 3 15IHU6 i7 11370H/ 8GB/512GB/RTX 3050 4GB/Win 10 (No.00771114),28.499.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 120 Hz, 250 nits, IPS LCD
Intel Core i7-11370H
8 GB, DDR4, 3200 MHz
SSD 512 GB
NVIDIA GeForce RTX 3050 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
3 Hỏi & đáp"
"Laptop Avita Liber NS14A9-ABA R5 4500U/8GB/512GB/14""FHD/Win 10 (No.00769915)",17.999.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 220 nits
AMD Ryzen 5-4500U
8 GB, LPDDR4X, 3200 MHz
SSD 512 GB
AMD Radeon RX Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","1 đánh giá
|
3 Hỏi & đáp"
"Laptop MSI Bravo 15 B5DD 060VN R5 5600H/8GB/512GB/RX5500M 4GB/15.6""FHD/Win 10 (No.00764752)",21.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, IPS LCD LED Backlit, True Tone
AMD Ryzen 5-5600H
8 GB, DDR4, 3200 MHz
SSD 512 GB
AMD Radeon RX 5500M 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","3 đánh giá
|
491 Hỏi & đáp"
U,n,k,n,o,w,n
U,n,k,n,o,w,n
"Laptop Gigabyte Gaming G5 GD i5 11400H/16GB/ 512GB/15.6""FHD/RTX3050 4GB/Win 10 (No.00773265)",26.990.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, 300 nits, Anti-glare LED-backlit
Intel Core i5-11400H
16 GB, DDR4, 3200 MHz
SSD 512 GB
NVIDIA GeForce RTX 3050 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
"Laptop Dell Vostro V3400 i3 1115G4/8GB/256GB/14.0""FHD/Win 10 (No.00730481)",15.599.000₫,,"14.0"", 1920 x 1080 Pixel, WVA, 60 Hz, 220 nits, WVA Anti-glare LED Backlit Narrow Border
Intel Core i3-1115G4
8 GB, DDR4, 2666 MHz
SSD 256 GB
Card Onboard","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
343 Hỏi & đáp"
HP Envy x360 13 ay0069AU R7 4700U/8GB/256GB/13.3FHDTouch/Win 10+Office Home&Student (No.00706730),27.199.000₫,,"13.3"", 1920 x 1080 Pixels, IPS, 60 Hz, 300 nits, FHD Touch
AMD Ryzen 7-4700U
8 GB, DDR4, 3200 MHz
SSD 256 GB
AMD Radeon Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","1 đánh giá
|
86 Hỏi & đáp"
Laptop Lenovo Yoga Slim 7 14ITL05 i7 1165G7/16GB/512GB/14”FHD/Win 10 (No.00736611),29.199.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 300 nits, IPS LCD LED Backlit, True Tone
Intel Core i7-1165G7
16 GB, DDR4, 3200 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","2 đánh giá
|
217 Hỏi & đáp"
Laptop Acer Aspire Gaming A715 41G R150 R7 3750H/8GB/512GB SSD/Win 10 (No.00717996),21.499.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 60 Hz, LED-backlit
AMD Ryzen 7-3750H
8 GB, DDR4, 2666 MHz
SSD 512 GB
GeForce GTX 1650 Ti 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng thêm 1 năm bảo hành chính hãng Acer Xem chi tiết
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","2 đánh giá
|
775 Hỏi & đáp"
U,n,k,n,o,w,n
"Laptop MSI Gaming GF65 10UE 228VN i7 10750H/16GB/512GB/RTX 3060 6GB/15.6""FHD_Win 10 (No.00750392)",32.499.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, 300 nits, IPS LCD
Intel Core i7-10750H
16 GB, DDR4, 3200 MHz
SSD 512 GB
GeForce RTX™ 3060 6GB GDDR6","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
116 Hỏi & đáp"
U,n,k,n,o,w,n
U,n,k,n,o,w,n
"Laptop Avita Liber V14M UR i7 10510U/8GB/1TB SSD/14""FHD/Win 10 (No.00760889)",21.999.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 220 nits
Intel Core i7-10510U
8 GB, DDR4, 2400 MHz
SSD 1 TB
Intel UHD Graphics 620","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","1 đánh giá
|
7 Hỏi & đáp"
U,n,k,n,o,w,n
Laptop HP ZBook Firefly 14 G8 i5 1135G7/16GB/512GB/14”FHD/Win 10 Pro (No.00772179),33.899.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 250 nits, Anti-glare LED UWVA
Intel Core i5-1135G7
16 GB, DDR4, 3200 MHz
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
